age,fnlwgt,education_num,hours_per_week,income,net_capital,workclass_encoded,education_encoded,marital_status_encoded,occupation_encoded,relationship_encoded,race_encoded,sex_encoded,native_country_encoded
0.4383561643835617,0.12209708648098898,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,1,1,0,4,1,1
0.0821917808219178,0.12029075364257862,0.7333333333333334,0.520408163265306,0,0.04174213022854679,1,2,2,2,1,4,1,1
0.0410958904109589,0.1714867268188419,0.6,0.43877551020408156,0,0.04174213022854679,0,2,2,2,3,2,1,1
0.3835616438356165,0.2536962859023098,0.8,0.39795918367346933,0,0.028249724498107424,0,2,0,0,3,4,1,1
0.1780821917808219,0.03139633539460589,0.6,0.39795918367346933,0,0.04174213022854679,1,2,1,2,3,4,1,1
0.0684931506849315,0.2024173723397891,0.6,0.14285714285714282,0,0.04174213022854679,1,2,1,2,0,2,1,1
0.4246575342465753,0.15543640239956058,0.4,0.39795918367346933,0,0.04174213022854679,0,1,2,1,4,4,1,0
0.0547945205479452,0.12470359009501435,0.6,0.39795918367346933,0,0.04174213022854679,0,2,2,1,3,4,1,1
0.0273972602739726,0.3605337009903898,0.5333333333333333,0.24489795918367346,0,0.04174213022854679,0,1,1,2,5,4,0,1
0.4246575342465753,0.17112097331223114,0.7333333333333334,0.39795918367346933,0,0.04174213022854679,0,2,1,0,0,4,1,1
0.1917808219178082,0.33591264337809396,0.26666666666666666,0.42857142857142855,0,0.04174213022854679,0,1,1,1,0,4,1,1
0.4931506849315069,0.050809144653472346,0.8,0.39795918367346933,0,0.04174213022854679,0,2,1,0,0,4,1,1
0.0958904109589041,0.10824264277983543,0.8,0.5,0,0.04174213022854679,0,2,1,2,0,4,1,1
0.4383561643835617,0.05497791882175704,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,3,2,4,4,0,1
0.1095890410958904,0.1877790740045794,0.5333333333333333,0.346938775510204,0,0.04174213022854679,0,1,2,1,1,4,1,1
0.547945205479452,0.22035357078758017,0.8,0.39795918367346933,1,0.04174213022854679,1,2,1,0,0,2,1,1
0.4931506849315069,0.08878156493552405,0.5333333333333333,0.37755102040816324,0,0.04174213022854679,0,1,1,1,0,4,1,1
0.3698630136986301,0.07789937835500661,0.8666666666666667,0.39795918367346933,0,0.04174213022854679,0,2,0,0,4,4,0,1
0.32876712328767127,0.05971299906997993,0.6666666666666666,0.39795918367346933,0,0.04174213022854679,1,2,1,1,0,4,1,1
0.1643835616438356,0.17519253047039438,0.6666666666666666,0.42857142857142855,0,0.04174213022854679,0,2,2,0,1,4,1,1
0.1095890410958904,0.012581104820332088,0.6,0.39795918367346933,0,0.04174213022854679,0,2,1,0,5,3,0,1
0.41095890410958896,0.02587876019079008,0.9333333333333333,0.6020408163265305,1,0.023515883283024293,0,2,1,0,5,4,0,0
0.4520547945205479,0.16167664670658685,0.8,0.5510204081632653,1,0.04174213022854679,1,2,0,0,1,4,1,1
0.41095890410958896,0.06530739610696863,0.5333333333333333,0.6020408163265305,0,0.04174213022854679,0,1,0,0,1,4,1,1
0.35616438356164376,0.1524362718704281,0.6,0.39795918367346933,1,0.04174213022854679,0,2,1,2,0,4,1,1
0.3972602739726027,0.1379373405777002,0.13333333333333336,0.39795918367346933,0,0.04174213022854679,0,0,1,1,0,4,1,0
0.2465753424657534,0.028949594000010875,0.6666666666666666,0.39795918367346933,0,0.04174213022854679,0,2,1,2,0,4,1,0
0.32876712328767127,0.09082856086192738,0.5333333333333333,0.47959183673469385,0,0.04174213022854679,0,1,1,2,0,4,1,1
0.1780821917808219,0.11854832569194036,0.5333333333333333,0.39795918367346933,0,0.08978007761966364,0,1,1,1,0,4,1,1
0.1780821917808219,0.03108700854421946,0.8,0.39795918367346933,0,0.06480762780892146,0,2,1,2,0,4,1,1
0.4246575342465753,0.09237043623923814,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,1,1,0,4,1,1
0.3424657534246575,0.06993030288197448,1.0,0.44897959183673464,1,0.04174213022854679,0,2,1,0,0,4,1,1
0.1643835616438356,0.062428956800295865,0.6,0.5816326530612245,0,0.04174213022854679,0,2,0,2,1,4,1,1
0.2602739726027397,0.09637944818809248,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,1,1,0,4,1,1
0.1506849315068493,0.11516884487156477,0.6,0.39795918367346933,0,0.04174213022854679,0,2,0,2,1,4,0,1
0.4931506849315069,0.1061072677533217,0.5333333333333333,0.39795918367346933,1,0.04174213022854679,0,1,1,2,5,4,0,1
0.4383561643835617,0.1209515573757118,0.6,0.5,1,0.04174213022854679,0,2,1,0,0,4,1,1
0.0273972602739726,0.05964909418220779,0.6,0.31632653061224486,0,0.04174213022854679,0,2,2,0,3,4,1,1
0.1917808219178082,0.20137177960155986,0.8,0.39795918367346933,0,0.04174213022854679,0,2,3,2,3,2,0,1
0.1643835616438356,0.1009758412330652,0.8,0.7040816326530611,1,0.04174213022854679,0,2,1,2,0,4,1,1
0.0821917808219178,0.1345463024903871,0.6,0.39795918367346933,0,0.04174213022854679,0,2,2,1,1,4,1,1
0.8493150684931505,0.0754451587288638,0.6,0.19387755102040813,0,0.04174213022854679,0,2,1,0,2,4,1,1
0.136986301369863,0.1360711818869074,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,2,2,3,4,1,0
0.3150684931506849,0.012539634627203361,0.7333333333333334,0.39795918367346933,0,0.04174213022854679,0,2,1,2,0,4,1,1
0.0136986301369863,0.20114063426280956,0.4,0.21428571428571425,0,0.04174213022854679,0,1,2,2,3,4,0,1
0.1917808219178082,0.07624940853986849,0.2,0.39795918367346933,0,0.04174213022854679,1,0,1,1,0,4,1,1
0.0136986301369863,0.29441797603702674,0.5333333333333333,0.2959183673469387,0,0.04174213022854679,0,1,2,2,1,4,1,1
0.4794520547945205,0.1786250387508362,0.8,0.39795918367346933,0,0.04174213022854679,0,2,1,2,0,4,1,0
0.3972602739726027,0.025731235077528863,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,1,2,5,4,0,1
0.5753424657534245,0.09937074080721392,0.5333333333333333,0.47959183673469385,0,0.04174213022854679,0,1,1,2,0,4,1,1
0.3698630136986301,0.2242259350508792,0.5333333333333333,0.39795918367346933,1,0.1791960136073978,0,1,0,1,1,4,0,1
0.4931506849315069,0.22603566708544764,0.5333333333333333,0.346938775510204,0,0.04174213022854679,0,1,0,2,3,4,0,1
0.4383561643835617,0.17299529007380338,0.5333333333333333,0.39795918367346933,1,0.04174213022854679,1,1,1,2,0,4,1,1
0.2191780821917808,0.12800149020759571,0.8666666666666667,0.5,0,0.04174213022854679,0,2,1,0,0,4,1,1
0.1780821917808219,0.027577678430604734,0.26666666666666666,0.39795918367346933,0,0.04174213022854679,0,1,2,2,1,4,1,1
0.35616438356164376,0.26996279919724586,1.0,0.5,1,0.04174213022854679,1,2,2,0,1,4,0,1
0.547945205479452,0.16058346522214428,0.6666666666666666,0.39795918367346933,0,0.04174213022854679,0,2,1,0,0,4,1,1
0.27397260273972607,0.18556959650181928,0.6,0.39795918367346933,0,0.04174213022854679,0,2,0,1,4,4,0,1
0.1506849315068493,0.13514796021036948,0.6,0.24489795918367346,0,0.04174213022854679,0,2,0,1,4,2,0,1
0.2328767123287671,0.14448419237818644,0.8,0.39795918367346933,1,0.04174213022854679,1,2,1,2,0,4,1,1
0.1643835616438356,0.0692185112064699,0.6,0.5,0,0.04174213022854679,1,2,2,1,1,4,1,1
0.4246575342465753,0.12067690232613791,1.0,0.6020408163265305,1,0.023515883283024293,0,2,1,0,0,4,1,1
0.27397260273972607,0.12843114860197863,0.6,0.47959183673469385,1,0.04174213022854679,0,2,1,2,0,4,1,1
0.4246575342465753,0.10695638695361322,0.7333333333333334,0.39795918367346933,0,0.04174213022854679,0,2,0,0,4,4,0,0
0.2054794520547945,0.160197316538585,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,1,1,2,2,3,2,1,1
0.8082191780821917,0.07506920763377876,0.8666666666666667,0.39795918367346933,1,0.04174213022854679,0,2,1,0,0,4,1,1
0.3698630136986301,0.12543917614362557,0.8,0.6020408163265305,1,0.18571223228403047,0,2,1,0,0,4,1,1
0.41095890410958896,0.09201420048187005,0.8666666666666667,0.5,0,0.04174213022854679,0,2,2,0,1,4,0,1
0.0410958904109589,0.11865302093360962,0.6,0.39795918367346933,0,0.04174213022854679,0,2,2,2,3,4,0,1
0.1643835616438356,0.060956425024610184,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,2,1,1,4,1,1
0.2054794520547945,0.2065970239357797,0.5333333333333333,0.39795918367346933,1,0.11541373197259355,0,1,1,1,0,4,1,1
0.1780821917808219,0.12314063970152338,0.4,0.39795918367346933,0,0.04174213022854679,0,1,2,1,3,4,1,1
0.1917808219178082,0.11930906579212149,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,1,1,2,2,1,4,0,1
0.3424657534246575,0.07540980708881964,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,1,1,0,4,1,1
0.0958904109589041,0.2845854612301283,0.8,0.39795918367346933,0,0.04174213022854679,0,2,2,2,2,4,1,1
0.2876712328767123,0.03504911158609212,0.9333333333333333,0.39795918367346933,1,0.04174213022854679,0,2,1,0,0,4,1,1
0.5342465753424657,0.2187967389471738,0.5333333333333333,0.5,1,0.02365962340089119,0,1,1,2,0,4,1,0
0.1506849315068493,0.24752946423229835,0.6,0.24489795918367346,0,0.08068611949595132,0,2,1,2,5,4,0,1
0.2602739726027397,0.060570276341050874,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,2,1,3,4,0,1
0.4931506849315069,0.055663876606460105,0.26666666666666666,0.5,0,0.04174213022854679,0,1,1,1,0,4,1,1
0.5342465753424657,0.19669176633109806,0.6,0.5,0,0.04174213022854679,0,2,1,2,0,4,1,1
0.4383561643835617,0.1248198426036211,0.6666666666666666,0.39795918367346933,1,0.04174213022854679,1,2,1,1,0,2,1,1
0.5205479452054793,0.15893485508546942,0.6,0.5612244897959183,0,0.04174213022854679,0,2,1,2,0,4,1,1
0.0684931506849315,0.06041255363931537,0.5333333333333333,0.4081632653061224,0,0.04174213022854679,0,1,2,1,1,4,1,1
0.0547945205479452,0.1265493536088586,0.6,0.39795918367346933,0,0.04174213022854679,0,2,2,2,3,4,0,1
0.3150684931506849,0.07144022581539917,0.8,0.6020408163265305,0,0.04174213022854679,0,2,1,0,0,4,1,1
0.1780821917808219,0.04308413146459125,0.8,0.39795918367346933,0,0.04174213022854679,0,2,2,0,3,2,1,0
0.1643835616438356,0.17282872946205682,0.8,0.5,1,0.04174213022854679,1,2,1,0,0,4,1,1
0.0273972602739726,0.19568288491137617,0.6,0.346938775510204,0,0.04174213022854679,0,2,2,2,3,2,1,1
0.41095890410958896,0.18631605997813638,0.8,0.39795918367346933,1,0.04174213022854679,0,2,1,0,5,4,0,1
0.0410958904109589,0.06657529627393714,0.6,0.2755102040816326,0,0.025269512721000434,0,2,2,2,3,4,0,1
0.1917808219178082,0.0687779753843811,0.7333333333333334,0.39795918367346933,1,0.04174213022854679,0,2,1,2,0,4,1,1
0.30136986301369856,0.2392830143527659,0.6,0.39795918367346933,0,0.04174213022854679,0,2,0,1,1,4,1,1
0.1506849315068493,0.03797038076435685,0.7333333333333334,0.6020408163265305,0,0.04174213022854679,0,2,2,2,1,4,0,1
0.0958904109589041,0.02009196865125335,0.5333333333333333,0.39795918367346933,0,0.024857457716448664,0,1,2,2,1,4,0,1
0.2876712328767123,0.07288964305720984,0.5333333333333333,0.346938775510204,0,0.08377174069282736,0,1,1,1,0,4,1,1
0.27397260273972607,0.1634557859757325,0.8,0.5,0,0.04174213022854679,0,2,1,2,0,4,1,1
0.3972602739726027,0.09002839008631239,0.7333333333333334,0.3571428571428571,0,0.04174213022854679,0,2,0,2,1,2,0,1
0.2876712328767123,0.07625348757525821,0.8666666666666667,0.39795918367346933,1,0.04174213022854679,1,2,1,0,0,4,1,0
0.35616438356164376,0.02933574268357019,0.5333333333333333,0.6020408163265305,0,0.04174213022854679,0,1,1,1,0,4,1,1
0.136986301369863,0.10153942795607696,0.6666666666666666,0.346938775510204,0,0.04174213022854679,0,2,1,2,5,4,0,1
0.0410958904109589,0.013964577656675749,0.6,0.19387755102040813,0,0.04174213022854679,0,2,2,2,3,4,1,1
0.4383561643835617,0.046367754953308644,0.6,0.39795918367346933,1,0.04174213022854679,0,2,1,1,0,1,1,1
0.6027397260273972,0.035926104194879994,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,1,1,0,4,1,1
0.136986301369863,0.14889362963446406,0.6,0.39795918367346933,0,0.04174213022854679,0,2,2,2,3,4,0,1
0.0273972602739726,0.20605859126433784,0.6,0.2959183673469387,0,0.04174213022854679,0,2,2,2,3,4,1,0
0.3835616438356165,0.12428480912833732,0.6666666666666666,0.39795918367346933,1,0.026754827272291698,0,2,2,0,1,4,0,1
0.726027397260274,0.06227803249087656,0.6,0.39795918367346933,0,0.04174213022854679,0,2,2,2,2,4,1,1
0.1917808219178082,0.116962940603806,0.5333333333333333,0.2959183673469387,0,0.04174213022854679,0,1,2,1,4,2,0,1
0.0684931506849315,0.1098654190257088,0.6,0.2346938775510204,0,0.04174213022854679,0,2,1,2,0,4,1,1
0.2602739726027397,0.06426112352950775,0.5333333333333333,0.2346938775510204,0,0.04174213022854679,0,1,4,2,4,4,0,1
0.6438356164383561,0.11384791724453001,0.4,0.39795918367346933,0,0.020861482439748936,0,1,1,1,0,4,1,1
0.41095890410958896,0.11709550925397162,0.6,0.37755102040816324,0,0.04174213022854679,1,2,0,2,4,4,0,0
0.2328767123287671,0.12537187205969536,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,2,2,1,4,0,1
0.2191780821917808,0.10145512789135626,0.8,0.39795918367346933,0,0.04174213022854679,0,2,2,0,2,1,0,0
0.0547945205479452,0.19197912077751855,0.5333333333333333,0.346938775510204,0,0.04174213022854679,0,1,2,1,3,4,1,1
0.4246575342465753,0.1182553149831128,0.5333333333333333,0.4591836734693877,0,0.04174213022854679,0,1,1,1,0,4,1,1
0.0821917808219178,0.1364933620497425,0.8,0.39795918367346933,0,0.04174213022854679,0,2,2,1,1,4,1,1
0.7397260273972601,0.3266314781880381,0.6,0.01020408163265306,0,0.024339993292127833,0,2,3,2,4,2,1,1
0.1643835616438356,0.12085230084789549,0.5333333333333333,0.6020408163265305,0,0.04174213022854679,0,1,0,1,1,4,1,1
0.3424657534246575,0.1459526451184824,0.8,0.5,0,0.04174213022854679,0,2,3,2,2,2,1,1
0.1095890410958904,0.16247001908988565,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,2,2,4,4,0,1
0.3698630136986301,0.04392101355871363,0.8666666666666667,0.39795918367346933,0,0.04174213022854679,0,2,0,0,4,1,0,1
0.1506849315068493,0.050749998640321536,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,2,0,1,1,0,0
0.3835616438356165,0.12734136631369417,0.8666666666666667,0.39795918367346933,1,0.04174213022854679,0,2,1,2,0,4,1,1
0.2602739726027397,0.13147274932423983,0.6,0.39795918367346933,0,0.04174213022854679,0,2,0,2,4,4,0,0
0.30136986301369856,0.1507312350775289,0.7333333333333334,0.4183673469387755,0,0.04174213022854679,1,2,2,0,1,4,1,1
0.3972602739726027,0.0604098342823889,0.8666666666666667,0.39795918367346933,0,0.04174213022854679,1,2,4,2,4,4,1,1
0.0136986301369863,0.008198181294087574,0.4,0.1530612244897959,0,0.04174213022854679,0,1,2,1,3,4,1,1
0.6712328767123288,0.027912159332561033,0.6666666666666666,0.19387755102040813,0,0.04174213022854679,1,2,4,0,1,4,0,1
0.136986301369863,0.07558724512827207,0.5333333333333333,0.39795918367346933,0,0.02276843467011643,0,1,2,2,1,4,1,1
0.1506849315068493,0.1098321069033595,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,1,1,1,2,0,4,1,1
0.46575342465753417,0.05594600988758179,0.6,0.39795918367346933,1,0.02279718269368981,0,2,1,2,0,4,1,1
0.136986301369863,0.28163087992951424,0.8,0.5,0,0.04174213022854679,0,2,2,1,1,4,1,1
0.1506849315068493,0.09235955881153225,0.8,0.39795918367346933,1,0.04174213022854679,1,2,1,0,0,4,1,1
0.136986301369863,0.1631920083538645,0.5333333333333333,0.24489795918367346,0,0.04174213022854679,0,1,1,2,4,4,0,1
0.0547945205479452,0.20339906019024623,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,2,1,3,2,1,1
0.2328767123287671,0.31952987757455115,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,2,1,1,2,1,1
0.0136986301369863,0.11568212349143674,0.5333333333333333,0.11224489795918367,0,0.04174213022854679,0,1,2,2,3,4,1,1
0.2191780821917808,0.015979621139193004,0.8,0.6530612244897959,0,0.04174213022854679,0,2,1,0,0,4,1,1
0.3698630136986301,0.11392405923847129,0.6,0.37755102040816324,1,0.04174213022854679,1,2,1,0,0,2,1,1
0.35616438356164376,0.0685352727786933,0.6,0.39795918367346933,0,0.04174213022854679,0,2,0,2,1,4,0,1
0.1780821917808219,0.42148196794422055,0.6,0.44897959183673464,0,0.04174213022854679,0,2,2,1,1,2,1,1
0.3150684931506849,0.1853248543784366,0.2,0.39795918367346933,1,0.04174213022854679,0,0,1,1,0,4,1,0
0.27397260273972607,0.010391342655288878,0.6,0.4183673469387755,1,0.04174213022854679,1,2,1,2,0,4,1,1
0.2328767123287671,0.19733081520881945,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,1,2,0,2,1,1
0.32876712328767127,0.08794400300217005,0.8,0.39795918367346933,0,0.04174213022854679,0,2,0,0,1,4,0,1
0.1917808219178082,0.05857426835701893,0.8666666666666667,0.5,0,0.04174213022854679,0,2,1,0,5,4,0,1
0.5616438356164384,0.06512723871058972,1.0,0.0,1,0.04174213022854679,1,2,1,0,0,4,1,1
0.2876712328767123,0.09616529883013265,0.6,0.2755102040816326,0,0.04174213022854679,0,2,0,1,1,2,0,1
0.0958904109589041,0.09911920029151507,0.6,0.39795918367346933,0,0.04174213022854679,0,2,1,1,0,4,1,1
0.32876712328767127,0.3468138654570967,0.8,0.39795918367346933,0,0.04174213022854679,1,2,1,1,0,2,1,1
0.41095890410958896,0.07285837045255539,0.6,0.44897959183673464,0,0.04174213022854679,0,2,1,2,0,4,1,1
0.32876712328767127,0.07953507154628074,0.8,0.2346938775510204,0,0.04174213022854679,1,2,1,2,0,4,1,1
0.0821917808219178,0.12483072003132699,0.13333333333333336,0.39795918367346933,0,0.04174213022854679,0,0,1,1,2,4,1,0
0.2602739726027397,0.058197637422702286,0.6,0.39795918367346933,0,0.04174213022854679,0,2,0,1,1,4,1,1
0.3150684931506849,0.029250762779617877,0.8666666666666667,0.5510204081632653,1,0.17670451823103828,1,2,2,0,1,4,0,1
0.2465753424657534,0.08513150810096429,0.8666666666666667,0.39795918367346933,1,0.11167648890805423,0,2,1,0,2,4,1,1
0.0958904109589041,0.013020280963957643,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,2,2,1,4,1,1
0.1232876712328767,0.26075097760881505,0.8666666666666667,0.39795918367346933,0,0.023765032820660247,0,2,2,0,1,4,0,1
0.46575342465753417,0.16693724268085086,0.8,0.5,1,0.04174213022854679,0,2,1,0,0,4,1,1
0.3424657534246575,0.16387388710317785,0.6,0.39795918367346933,0,0.028901346365770686,1,2,2,0,1,4,0,1
0.27397260273972607,0.023415022815404612,0.5333333333333333,0.346938775510204,0,0.04174213022854679,1,1,0,2,4,4,0,1
0.0136986301369863,0.08592827968042117,0.4,0.39795918367346933,0,0.04174213022854679,0,1,2,2,3,4,0,1
0.2602739726027397,0.07817335356534887,0.8,0.3571428571428571,1,0.11167648890805423,0,2,1,2,0,2,1,1
0.2465753424657534,0.015297062550648022,0.5333333333333333,0.6020408163265305,0,0.04174213022854679,0,1,0,1,1,4,1,1
0.5616438356164384,0.13378828174713245,0.5333333333333333,0.346938775510204,1,0.18571223228403047,0,1,1,2,5,4,0,1
0.0,0.035079024512283334,0.4,0.11224489795918367,0,0.04174213022854679,0,1,2,2,3,4,0,1
0.3698630136986301,0.10005465907422213,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,1,1,1,1,0,2,1,1
0.27397260273972607,0.13228923624141364,0.5333333333333333,0.39795918367346933,1,0.04174213022854679,0,1,1,1,0,4,1,1
0.2465753424657534,0.09519176905045496,0.6,0.39795918367346933,0,0.04174213022854679,0,2,2,2,1,0,0,1
0.5890410958904109,0.048979697281186944,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,1,1,0,1,1,1
0.5068493150684932,0.07590269053174306,0.2,0.39795918367346933,1,0.04174213022854679,0,0,1,1,0,4,1,1
0.27397260273972607,0.42295789891606433,0.8,0.6020408163265305,1,0.04174213022854679,0,2,2,0,1,2,1,1
0.4520547945205479,0.203647201509787,0.7333333333333334,0.39795918367346933,0,0.04174213022854679,0,2,0,2,1,4,0,1
0.2876712328767123,0.1147840558664687,0.8,0.5,0,0.04174213022854679,0,2,1,2,0,4,1,0
0.3835616438356165,0.06503682009278446,0.8,0.5510204081632653,0,0.04174213022854679,0,2,1,0,0,4,1,1
0.1095890410958904,0.16400101703949052,0.33333333333333337,0.39795918367346933,0,0.04174213022854679,0,1,2,1,1,4,1,1
0.1917808219178082,0.12515228398788256,0.6,0.39795918367346933,0,0.04174213022854679,0,2,1,1,0,4,1,1
1.0,0.025816894820712796,0.5333333333333333,0.39795918367346933,0,0.02060275022758852,0,1,2,2,1,2,1,1
0.5068493150684932,0.1107539689014342,0.5333333333333333,0.19387755102040813,0,0.04174213022854679,0,1,1,2,0,2,1,1
0.4931506849315069,0.08606084833058679,0.0,0.346938775510204,0,0.04174213022854679,1,0,2,1,1,4,0,1
0.0136986301369863,0.15605301658263857,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,2,2,3,4,0,1
0.6712328767123288,0.10463949485225735,0.5333333333333333,0.5,0,0.055244118633510614,0,1,1,1,0,4,1,1
0.7945205479452053,0.20425089874746422,0.6666666666666666,0.19387755102040813,0,0.04174213022854679,0,2,4,2,1,4,0,0
0.6575342465753424,0.11083215041307032,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,0,2,1,4,0,1
0.2465753424657534,0.35678914650263505,0.4,0.39795918367346933,0,0.07694887643141202,0,1,3,1,1,2,1,1
0.32876712328767127,0.07929576813675103,0.5333333333333333,0.37755102040816324,0,0.04174213022854679,0,1,0,2,4,2,0,1
0.1095890410958904,0.09923137376473212,0.6,0.4183673469387755,0,0.04174213022854679,0,2,2,2,1,4,1,1
0.2191780821917808,0.06608649186640343,0.6,0.39795918367346933,0,0.04174213022854679,0,2,0,1,2,3,0,1
0.1506849315068493,0.04279248043422691,0.9333333333333333,0.5510204081632653,1,0.04174213022854679,0,2,2,0,1,4,1,1
0.5753424657534245,0.1733120951557376,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,1,1,1,2,0,4,1,1
0.3150684931506849,0.10656887859159067,0.6,0.37755102040816324,0,0.04174213022854679,1,2,2,2,1,4,0,1
0.32876712328767127,0.11310417312513937,0.8,0.5,1,0.04174213022854679,0,2,1,0,0,4,1,0
0.2876712328767123,0.06887247303757607,0.8666666666666667,0.7040816326530611,1,0.04174213022854679,1,2,1,0,0,4,1,1
0.0821917808219178,0.06913217162405434,0.5333333333333333,0.39795918367346933,0,0.04174213022854679,0,1,2,1,3,4,1,1
0.3150684931506849,0.22714856390760715,0.8,0.39795918367346933,1,0.04174213022854679,0,2,1,0,0,4,1,1
0.32876712328767127,0.12388846285630374,0.5333333333333333,0.19387755102040813,0,0.04174213022854679,0,1,1,2,5,4,0,1
0.0958904109589041,0.17685065835631192,0.7333333333333334,0.5,0,0.04174213022854679,1,2,1,2,0,4,1,1
0.2876712328767123,0.11266227762458735,0.6,0.39795918367346933,0,0.025058693881462316,0,2,0,1,1,4,1,1
0.5616438356164384,0.15148653646385704,0.5333333333333333,0.44897959183673464,1,0.04174213022854679,0,1,1,2,0,4,1,1
0.2054794520547945,0.11567260574219408,0.5333333333333333,0.336734693877551,0,0.04174213022854679,0,1,2,2,1,4,0,1
0.3150684931506849,0.1317589616407512,0.7333333333333334,0.6020408163265305,1,0.02279718269368981,0,2,1,2,0,4,1,1
